Column1,latitude,longitude,location
2040,33.403126,-84.57782400000001,"West Lanier Avenue, Ridgelake, Peachtree City,  Georgia, 30269"
2041,33.397948,-84.56914999999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2042,33.402442,-84.57654700000001,"1103, Ridgelake, Peachtree City,  Georgia, 30269"
2043,33.405502,-84.58179699999999,"Northlake Drive, The Arbors, Peachtree City,  Georgia, 30269"
2044,33.398037,-84.56925,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2045,33.398071,-84.569215,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2046,33.402461,-84.57678799999999,"1701, Ridgelake, Peachtree City,  Georgia, 30269"
2047,33.398054,-84.569491,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2048,33.405534,-84.58183200000001,"Fairway Lane, Tinsley Mill Village, Peachtree City,  Georgia, 30269"
2049,33.398137,-84.569244,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2050,33.398085,-84.569182,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2051,33.398094,-84.569019,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2052,33.39803,-84.569137,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2053,33.398051,-84.569148,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2054,33.398041,-84.56911100000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2055,33.398078,-84.56902100000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2056,33.398051,-84.56903800000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2057,33.39801,-84.569159,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2058,33.398076,-84.569075,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2059,33.398,-84.56906499999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2060,33.39788,-84.569136,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2061,33.398005,-84.569087,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2062,33.397994,-84.569113,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2063,33.398001,-84.56912699999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2064,33.397994,-84.56926,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2065,33.397978,-84.569287,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2066,33.398017,-84.569061,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2067,33.398005,-84.56907099999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2068,33.398004,-84.569081,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2069,33.398002,-84.569104,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2070,33.397971,-84.569069,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2071,33.398013,-84.56912800000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2072,33.398014,-84.569068,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2073,33.397996,-84.569091,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2074,33.398028,-84.569097,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2075,33.39798,-84.569148,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2076,33.397989,-84.569073,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2077,33.408213,-84.56854800000001,"West Lanier Avenue, Ridgelake, Peachtree City,  Georgia, 30269"
2078,33.397994,-84.569045,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2079,33.39798,-84.569076,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2080,33.397976,-84.569194,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2081,33.398,-84.569202,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2082,33.397932,-84.56924100000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2083,33.398019,-84.569192,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2084,33.405123,-84.567258,"Peachtree Parkway, Ridgelake, Peachtree City,  Georgia, 30269"
2085,33.543215,-84.576958,"7825, Senoia Road, Fairburn,  Georgia, 30213"
2086,33.563787,-84.53747199999999,"I 85, Fairburn,  Georgia, 30291"
2087,33.644027,-84.451031,"I 85, East Point,  Georgia, 30320"
2088,33.734096,-84.39183300000001,"Country Inn & Suites Downtown South at Turner Field, 759, Pollard Boulevard Southwest, Five Points, Atlanta,  Georgia, 30315"
2089,33.764582,-84.39521999999999,"230, Mills Street Northwest, Five Points, Atlanta,  Georgia, 30313"
2090,33.769524,-84.396709,"Plum Street Northwest, Five Points, Atlanta,  Georgia, 30313"
2091,33.76901,-84.39754499999999,"Plum Street Northwest, Five Points, Atlanta,  Georgia, 30313"
2092,33.769212,-84.398331,"Marietta Street, Five Points, Atlanta,  Georgia, 30318"
2093,33.776746,-84.391389,"ΚΑ, Techwood Drive, Atlanta,  Georgia, 30313"
2094,33.776876,-84.38741,"Georgia Tech Parking Office, 828, West Peachtree Street Northwest, Atlanta,  Georgia, 30308"
2095,33.770908,-84.38748200000001,"One Georgia Center, 600, West Peachtree Street Northwest, Five Points, Atlanta,  Georgia, 30309"
2096,33.769104,-84.397526,"Plum Street Northwest, Five Points, Atlanta,  Georgia, 30313"
2097,33.769363,-84.397336,"Plum Street Northwest, Five Points, Atlanta,  Georgia, 30313"
2098,33.769665,-84.39788900000001,"Plum Street Northwest, Five Points, Atlanta,  Georgia, 30313"
2099,33.736958,-84.40827,"The Metropolitan, 675, Metropolitan Parkway Southwest, Atlanta,  Georgia, 30315"
2100,33.681262,-84.408,"2721, Metropolitan Parkway Southwest, Atlanta,  Georgia, 30315"
2101,33.582428,-84.516143,"66, I 85, Fairburn,  Georgia, 30291"
2102,33.504417,-84.57651199999999,"Joel Cowan Parkway, Tyrone,  Georgia, 30290"
2103,33.477721,-84.58516400000001,"Joel Cowan Parkway, Kedron Hills, Peachtree City,  Georgia, 30290"
2104,33.408098,-84.568445,"West Lanier Avenue, Ridgelake, Peachtree City,  Georgia, 30269"
2105,33.398038,-84.56895,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2106,33.398083,-84.569039,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2107,33.397944,-84.569086,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2108,33.398045,-84.568988,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2109,33.39804,-84.568995,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2110,33.398016,-84.56904900000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2111,33.39806,-84.56892999999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2112,33.398022,-84.569031,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2113,33.398044,-84.568983,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2114,33.398044,-84.568996,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2115,33.398025,-84.569166,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2116,33.398033,-84.568994,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2117,33.397969,-84.56909400000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2118,33.398012,-84.56906499999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2119,33.397995,-84.569237,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2120,33.398054,-84.56896399999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2121,33.397998,-84.569046,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2122,33.398086,-84.56891899999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2123,33.397956,-84.569264,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2124,33.397947,-84.569317,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2125,33.398116,-84.568856,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2126,33.398098,-84.568861,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2127,33.398092,-84.568895,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2128,33.398014,-84.56909400000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2129,33.398101,-84.568888,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2130,33.398111,-84.568865,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2131,33.39805,-84.56895799999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2132,33.397989,-84.569125,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2133,33.397988,-84.56917900000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2134,33.398042,-84.569039,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2135,33.398029,-84.56902599999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2136,33.397997,-84.569074,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2137,33.397951,-84.569086,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2138,33.397918,-84.569035,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2139,33.398101,-84.569013,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2140,33.398001,-84.569033,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2141,33.397996,-84.56904299999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2142,33.397976,-84.56908799999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2143,33.397973,-84.56907699999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2144,33.397949,-84.56916099999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2145,33.398002,-84.569136,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2146,33.398033,-84.56905999999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2147,33.398008,-84.569079,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2148,33.398014,-84.56899900000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2149,33.397978,-84.56907,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2150,33.398039,-84.569034,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2151,33.398033,-84.56906499999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2152,33.398028,-84.569002,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2153,33.398042,-84.568984,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2154,33.398038,-84.569023,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2155,33.397982,-84.56910499999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2156,33.397993,-84.569101,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2157,33.398016,-84.569042,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2158,33.398041,-84.568989,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2159,33.398027,-84.568984,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2160,33.398039,-84.56903800000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2161,33.39799,-84.569109,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2162,33.398027,-84.569098,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2163,33.398126,-84.56892999999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2164,33.398087,-84.568986,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2165,33.398042,-84.569108,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2166,33.398085,-84.56896399999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2167,33.398077,-84.569025,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2168,33.398048,-84.569141,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2169,33.398074,-84.569022,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2170,33.398081,-84.569287,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2171,33.398063,-84.56901499999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2172,33.398063,-84.56905,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2173,33.398069,-84.56910499999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2174,33.398036,-84.569101,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2175,33.398016,-84.569091,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2176,33.407937,-84.581529,"1643, Tinsley Mill Village, Peachtree City,  Georgia, 30269"
2177,33.430994,-84.586297,"1650, Smoke Rise Plantation, Peachtree City,  Georgia, 30269"
2178,33.540812,-84.576685,"7880, Senoia Road, Fairburn,  Georgia, 30213"
2179,33.595082,-84.49719399999999,"Buffington Road, Ponderosa Pines,  Georgia, 30291"
2180,33.711171,-84.408053,"1603, Metropolitan Parkway Southwest, Atlanta,  Georgia, 30310"
2181,33.770621,-84.3991,"The Coca Cola Company Heliport, Marietta Street, Five Points, Atlanta,  Georgia, 30318"
2182,33.765981,-84.393075,"430, Lovejoy Street Northwest, Five Points, Atlanta,  Georgia, 30313"
2183,33.767938,-84.39561999999999,"515, Luckie Street Northwest, Five Points, Atlanta,  Georgia, 30313"
2184,33.768962,-84.39752300000001,"Plum Street Northwest, Five Points, Atlanta,  Georgia, 30313"
2185,33.760768,-84.402682,"Northside Drive Northwest, Five Points, Atlanta,  Georgia, 30327"
2186,33.738036,-84.408118,"670, Metropolitan Parkway Southwest, Atlanta,  Georgia, 30310"
2187,33.700921,-84.408501,"Popeyes Louisiana Kitchen, 1961, Metropolitan Parkway Southwest, Atlanta,  Georgia, 30315"
2188,33.681284,-84.40802600000001,"2701, Metropolitan Parkway Southwest, Atlanta,  Georgia, 30315"
2189,33.675787,-84.412781,"2897, Diana Drive Southwest, Atlanta,  Georgia, 30315"
2190,33.573065,-84.52762199999999,"I 85, Fairburn,  Georgia, 30291"
2191,33.540559,-84.576984,"7917, Senoia Road, Fairburn,  Georgia, 30213"
2192,33.495769,-84.578813,"Joel Cowan Parkway, Tyrone,  Georgia, 30290"
2193,33.4855,-84.58373899999999,"Senola Road, Tyrone Acres, Tyrone,  Georgia, 30290"
2194,33.438677,-84.58242,"Peachtree Parkway, Smoke Rise Plantation, Peachtree City,  Georgia, 30269"
2195,33.407966,-84.56844700000001,"West Lanier Avenue, Ridgelake, Peachtree City,  Georgia, 30269"
2196,33.398092,-84.56894800000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2197,33.398116,-84.568924,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2198,33.39802,-84.56902700000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2199,33.397926,-84.569068,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2200,33.397894,-84.569057,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2201,33.397959,-84.56912199999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2202,33.397957,-84.569121,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2203,33.398011,-84.569091,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2204,33.397994,-84.569097,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2205,33.397998,-84.569098,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2206,33.398112,-84.569056,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2207,33.397982,-84.569098,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2208,33.398065,-84.569064,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2209,33.397921,-84.569166,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2210,33.397925,-84.56917300000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2211,33.397966,-84.569109,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2212,33.397971,-84.569096,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2213,33.398088,-84.568943,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2214,33.398022,-84.56903699999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2215,33.398056,-84.56899799999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2216,33.39802,-84.56913900000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2217,33.398027,-84.569011,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2218,33.398076,-84.56897499999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2219,33.39806,-84.569008,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2220,33.39806,-84.569029,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2221,33.398013,-84.56913400000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2222,33.398043,-84.569174,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2223,33.398029,-84.569051,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2224,33.398021,-84.569058,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2225,33.398054,-84.569052,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2226,33.398021,-84.56904299999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2227,33.398046,-84.56904400000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2228,33.398045,-84.569074,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2229,33.39808,-84.569093,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2230,33.398009,-84.569109,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2231,33.398,-84.56908900000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2232,33.398008,-84.56911100000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2233,33.397912,-84.56914,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2234,33.397829,-84.569164,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2235,33.397823,-84.569166,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2236,33.397999,-84.56909,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2237,33.398038,-84.56904299999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2238,33.398026,-84.569061,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2239,33.398031,-84.56905,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2240,33.398041,-84.569052,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2241,33.397995,-84.569131,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2242,33.398021,-84.569124,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2243,33.398003,-84.569176,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2244,33.397979,-84.569113,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2245,33.398003,-84.569068,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2246,33.398036,-84.56905999999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2247,33.39803,-84.569045,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2248,33.398074,-84.569091,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2249,33.398036,-84.569085,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2250,33.397991,-84.569098,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2251,33.397952,-84.56914399999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2252,33.408528,-84.569406,"Crossings West, Tinsley Mill Village, Peachtree City,  Georgia, 30269"
2253,33.490098,-84.58369500000001,"Joel Cowan Parkway, Tyrone,  Georgia, 30290"
2254,33.769394,-84.397919,"Plum Street Northwest, Five Points, Atlanta,  Georgia, 30313"
2255,33.39801,-84.568944,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2256,33.398063,-84.569016,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2257,33.398041,-84.569028,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2258,33.39806,-84.568994,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2259,33.397942,-84.569168,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2260,33.397915,-84.56912199999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2261,33.397938,-84.569174,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2262,33.397971,-84.569029,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
2263,28.410399,-81.46050700000001,"SeaWorld Orlando, 7007, International Drive, Orlando,  Florida, 32821"
2264,28.410405,-81.460511,"SeaWorld Orlando, 7007, International Drive, Orlando,  Florida, 32821"
2265,28.410399,-81.460549,"SeaWorld Orlando, 7007, International Drive, Orlando,  Florida, 32821"
2266,28.409749,-81.460741,"Sharks Underwater Grill & Bar, 7007, Central Florida Parkway, Orlando,  Florida, 32821"
2267,28.409743,-81.460016,"Shark Encounter, Central Florida Parkway, Orlando,  Florida, 32821"
2268,28.409993,-81.460759,"Sky Tower, 7007, Central Florida Parkway, Orlando,  Florida, 32821"
2269,28.411197,-81.460511,"SeaWorld Orlando, 7007, International Drive, Orlando,  Florida, 32821"
2270,28.410748,-81.46149800000001,"SeaWorld Orlando, 7007, International Drive, Orlando,  Florida, 32821"
2271,28.410823,-81.46163799999999,"SeaWorld Orlando, 7007, International Drive, Orlando,  Florida, 32821"
2272,28.410525,-81.46142,"SeaWorld Orlando, 7007, International Drive, Orlando,  Florida, 32821"
2273,28.410377,-81.461265,"SeaWorld Orlando, 7007, International Drive, Orlando,  Florida, 32821"
2274,28.408942,-81.461652,"Dine With Shamu, Central Florida Parkway, Orlando,  Florida, 32821"
2275,28.407865,-81.462785,"Shamu Stadium, Central Florida Parkway, Orlando,  Florida, 32821"
2276,28.408187,-81.463054,"Mango Joe's Cafe, 7007, Central Florida Parkway, Orlando,  Florida, 32821"
2277,28.407559,-81.46293799999999,"Shamu Express, Central Florida Parkway, Orlando,  Florida, 32821"
2278,28.407415,-81.46256099999999,"Shamu's Happy Harbor, 7007, Central Florida Parkway, Orlando,  Florida, 32821"
2279,28.40791,-81.461179,"Sea Harbor Soft Serve, 7007, Central Florida Parkway, Orlando,  Florida, 32821"
2280,28.409081,-81.46010099999999,"Nautilus Theatre, Central Florida Parkway, Orlando,  Florida, 32821"
2281,28.409446,-81.460933,"International Drive, Orlando,  Florida, 32821"
2282,28.410339,-81.46053499999999,"SeaWorld Orlando, 7007, International Drive, Orlando,  Florida, 32821"
2283,28.411186,-81.46052,"SeaWorld Orlando, 7007, International Drive, Orlando,  Florida, 32821"
2284,28.412436,-81.45989899999999,"Antarctica, International Drive, Orlando,  Florida, 32821"
2285,28.412435,-81.45988199999999,"Antarctica, International Drive, Orlando,  Florida, 32821"
2286,28.412435,-81.459885,"Antarctica, International Drive, Orlando,  Florida, 32821"
2287,28.41244,-81.45988,"Antarctica, International Drive, Orlando,  Florida, 32821"
2288,28.413788,-81.460241,"Dolphin Stadium, International Drive, Orlando,  Florida, 32821"
2289,28.413823,-81.46022000000001,"Dolphin Stadium, International Drive, Orlando,  Florida, 32821"
2290,28.413691,-81.461258,"Dolphin Encounter, Sea Harbor Drive, Orlando,  Florida, 32821"
2291,28.412773,-81.461573,"Sand Castle Toys and Treats, Sea Harbor Drive, Orlando,  Florida, 32821"
2292,28.413608,-81.461229,"Dolphin Encounter, Sea Harbor Drive, Orlando,  Florida, 32821"
2293,28.412486,-81.461696,"Sand Castle Toys and Treats, Sea Harbor Drive, Orlando,  Florida, 32821"
2294,28.412522,-81.461646,"Sand Castle Toys and Treats, Sea Harbor Drive, Orlando,  Florida, 32821"
2295,28.412529,-81.461645,"Sand Castle Toys and Treats, Sea Harbor Drive, Orlando,  Florida, 32821"
2296,28.417774,-81.46431200000001,"Westwood Boulevard, Orlando,  Florida, 32821"
2297,28.417813,-81.46431699999999,"Westwood Boulevard, Orlando,  Florida, 32821"
2298,28.417738,-81.464293,"International Drive, Orlando,  Florida, 32821"
2299,28.41772,-81.464172,"International Drive, Orlando,  Florida, 32821"
2300,28.417797,-81.464339,"Westwood Boulevard, Orlando,  Florida, 32821"
2301,28.41777,-81.464398,"Westwood Boulevard, Orlando,  Florida, 32821"
2302,28.417658,-81.46420500000001,"International Drive, Orlando,  Florida, 32821"
2303,28.417917,-81.464223,"International Drive, Orlando,  Florida, 32821"
2304,28.417789,-81.46349600000001,"DoubleTree by Hilton Orlando at SeaWorld, 10100, International Drive, Orlando,  Florida, 32821"
2305,28.417533,-81.463004,"DoubleTree by Hilton Orlando at SeaWorld, 10100, International Drive, Orlando,  Florida, 32821"
2306,28.417621,-81.463022,"DoubleTree by Hilton Orlando at SeaWorld, 10100, International Drive, Orlando,  Florida, 32821"
2307,28.4179,-81.46313000000001,"DoubleTree by Hilton Orlando at SeaWorld, 10100, International Drive, Orlando,  Florida, 32821"
2308,28.435569,-81.47206,"Walgreens, 8959, International Drive, International Drive Resort Area, Dr. Phillips,  Florida, 32819"
2309,28.414657,-81.463149,"Sea Harbor Drive, Orlando,  Florida, 32821"
2310,28.414698,-81.46319699999999,"Sea Harbor Drive, Orlando,  Florida, 32821"
2311,28.415031,-81.462862,"Sea Harbor Drive, Orlando,  Florida, 32821"
2312,28.41471,-81.463042,"Sea Harbor Drive, Orlando,  Florida, 32821"
2313,28.414131,-81.462681,"Sea Harbor Drive, Orlando,  Florida, 32821"
2314,28.41276,-81.461688,"Sand Castle Toys and Treats, Sea Harbor Drive, Orlando,  Florida, 32821"
2315,28.412495,-81.461668,"Sand Castle Toys and Treats, Sea Harbor Drive, Orlando,  Florida, 32821"
2316,28.412523,-81.459829,"Antarctica, International Drive, Orlando,  Florida, 32821"
2317,28.412416,-81.45986600000001,"Antarctica, International Drive, Orlando,  Florida, 32821"
2318,28.412438,-81.45987599999999,"Antarctica, International Drive, Orlando,  Florida, 32821"
2319,28.412453,-81.45985899999999,"Antarctica, International Drive, Orlando,  Florida, 32821"
2320,28.412444,-81.45987,"Antarctica, International Drive, Orlando,  Florida, 32821"
2321,28.412452,-81.459827,"Antarctica, International Drive, Orlando,  Florida, 32821"
